,Age,Height,Weight,Cluster
64966,22.0,154.0,54.0,6
64967,26.0,154.0,54.0,8
64968,28.0,191.0,75.0,4
64969,25.0,183.0,89.0,1
64970,29.0,181.0,84.0,2
64971,20.0,197.0,80.0,1
64972,18.0,157.0,51.0,6
64973,18.0,157.0,51.0,6
64974,33.0,177.0,64.0,2
64975,37.0,177.0,64.0,7
64976,27.0,184.0,82.0,2
64977,33.0,175.0,82.0,2
64978,23.0,196.0,72.0,1
64979,23.0,196.0,72.0,1
64980,22.0,172.0,56.0,8
64981,27.0,189.0,84.0,4
64982,25.0,162.0,66.0,8
64983,14.0,162.0,56.0,3
64984,20.0,195.0,88.0,1
64985,30.0,160.0,56.0,0
64986,23.0,186.0,98.0,1
64987,31.0,186.0,98.0,4
64988,34.0,167.0,64.0,0
64989,34.0,167.0,64.0,0
64990,27.0,186.0,72.0,2
64991,35.0,156.0,42.0,0
64992,32.0,185.0,94.0,4
64993,20.0,156.0,42.0,6
64994,20.0,156.0,42.0,6
64995,20.0,156.0,42.0,6
64996,33.0,184.0,87.0,4
64997,22.0,189.0,93.0,1
64998,19.0,163.0,62.0,3
64999,21.0,168.0,75.0,8
65000,21.0,168.0,75.0,8
65001,23.0,180.0,102.0,1
65002,23.0,180.0,102.0,1
65003,27.0,180.0,102.0,4
65004,27.0,180.0,102.0,4
65005,33.0,173.0,84.0,2
65006,20.0,157.0,49.0,6
65007,29.0,157.0,53.0,0
65008,33.0,157.0,53.0,0
65009,27.0,177.0,78.0,2
65010,15.0,148.0,43.0,6
65011,18.0,162.0,55.0,3
65012,17.0,169.0,56.0,3
65013,17.0,169.0,56.0,3
65014,18.0,193.0,75.0,5
65015,18.0,193.0,75.0,5
65016,46.0,174.0,63.0,7
65017,50.0,174.0,63.0,7
65018,24.0,195.0,79.0,1
65019,28.0,195.0,79.0,4
65020,32.0,195.0,79.0,4
65021,29.0,191.0,120.0,4
65022,32.0,163.0,55.0,0
65023,25.0,203.0,108.0,1
65024,23.0,173.0,100.0,5
65025,18.0,157.0,46.0,6
65026,21.0,172.0,83.0,5
65027,25.0,172.0,83.0,2
65028,29.0,172.0,83.0,2
65029,19.0,164.0,68.0,3
65030,20.0,181.0,55.0,3
65031,37.0,189.0,75.0,7
65032,37.0,189.0,75.0,7
65033,24.0,191.0,95.0,1
65034,26.0,192.0,95.0,1
65035,26.0,192.0,95.0,1
65036,30.0,192.0,95.0,4
65037,34.0,192.0,95.0,4
65038,38.0,192.0,95.0,4
65039,30.0,194.0,89.0,4
65040,34.0,194.0,89.0,4
65041,38.0,194.0,89.0,4
65042,23.0,173.0,78.0,5
65043,33.0,175.0,92.0,4
65044,23.0,201.0,98.0,1
65045,15.0,175.0,68.0,3
65046,18.0,166.0,49.0,3
65047,29.0,180.0,66.0,2
65048,37.0,180.0,66.0,7
65049,37.0,180.0,66.0,7
65050,21.0,193.0,88.0,1
65051,30.0,158.0,49.0,0
65052,28.0,204.0,108.0,1
65053,20.0,180.0,84.0,5
65054,52.0,180.0,84.0,7
65055,38.0,170.0,61.0,7
65056,31.0,191.0,81.0,4
65057,35.0,191.0,81.0,4
65058,20.0,192.0,88.0,1
65059,24.0,196.0,88.0,1
65060,24.0,196.0,88.0,1
65061,36.0,185.0,80.0,4
65062,36.0,185.0,80.0,4
65063,28.0,189.0,102.0,4
65064,20.0,186.0,96.0,1
65065,32.0,186.0,96.0,4
65066,30.0,183.0,113.0,4
65067,38.0,183.0,113.0,4
65068,18.0,185.0,75.0,5
65069,26.0,193.0,95.0,1
65070,19.0,185.0,84.0,5
65071,31.0,185.0,84.0,4
65072,35.0,185.0,84.0,4
65073,39.0,185.0,84.0,7
65074,43.0,185.0,84.0,7
65075,42.0,175.0,72.0,7
65076,46.0,175.0,72.0,7
65077,50.0,175.0,72.0,7
65078,28.0,206.0,93.0,1
65079,27.0,184.0,79.0,2
65080,28.0,156.0,47.0,0
65081,23.0,206.0,96.0,1
65082,18.0,179.0,74.0,5
65083,30.0,179.0,74.0,2
65084,25.0,161.0,62.0,8
65085,27.0,183.0,110.0,4
65086,17.0,170.0,57.0,3
65087,18.0,177.0,67.0,3
65088,18.0,177.0,67.0,3
65089,27.0,185.0,83.0,2
65090,19.0,168.0,57.0,3
65091,29.0,177.0,78.0,2
65092,22.0,177.0,56.0,8
65093,26.0,177.0,56.0,8
65094,32.0,208.0,111.0,4
65095,21.0,200.0,106.0,1
65096,25.0,200.0,106.0,1
65097,29.0,200.0,106.0,4
65098,16.0,185.0,83.0,5
65099,16.0,185.0,83.0,5
65100,16.0,185.0,83.0,5
65101,16.0,185.0,83.0,5
65102,41.0,172.0,67.0,7
65103,21.0,191.0,85.0,1
65104,26.0,188.0,92.0,1
65105,36.0,179.0,85.0,7
65106,21.0,171.0,55.0,8
65107,25.0,171.0,55.0,8
65108,29.0,171.0,55.0,0
65109,29.0,171.0,55.0,0
65110,26.0,191.0,135.0,1
65111,27.0,180.0,107.0,4
65112,19.0,184.0,89.0,5
65113,33.0,184.0,89.0,4
65114,37.0,184.0,89.0,4
65115,37.0,193.0,131.0,4
65116,26.0,186.0,89.0,1
65117,31.0,182.0,70.0,2
65118,35.0,182.0,70.0,7
65119,20.0,150.0,39.0,6
65120,20.0,150.0,39.0,6
65121,20.0,150.0,39.0,6
65122,34.0,188.0,108.0,4
65123,28.0,156.0,60.0,0
65124,29.0,160.0,56.0,0
65125,33.0,160.0,56.0,0
65126,27.0,186.0,92.0,4
65127,18.0,175.0,117.5,5
65128,22.0,175.0,117.5,1
65129,26.0,175.0,117.5,4
65130,35.0,182.0,80.0,7
65131,39.0,182.0,80.0,7
65132,17.0,176.0,70.0,3
65133,22.0,171.0,54.0,8
65134,45.0,173.0,78.0,7
65135,18.0,180.0,62.0,3
65136,26.0,180.0,62.0,2
65137,29.0,180.0,66.0,2
65138,20.0,181.0,88.0,5
65139,20.0,181.0,88.0,5
65140,24.0,181.0,88.0,5
65141,35.0,163.0,50.0,0
65142,29.0,177.0,72.0,2
65143,29.0,177.0,72.0,2
65144,33.0,177.0,72.0,2
65145,37.0,177.0,72.0,7
65146,23.0,177.0,60.0,8
65147,28.0,179.0,63.0,2
65148,28.0,179.0,63.0,2
65149,21.0,189.0,86.0,5
65150,28.0,191.0,89.0,4
65151,27.0,184.0,69.0,2
65152,31.0,184.0,69.0,2
65153,17.0,158.0,45.0,6
65154,16.0,167.0,51.0,3
65155,31.0,185.0,82.0,4
65156,24.0,193.0,110.0,1
65157,28.0,193.0,110.0,4
65158,19.0,163.0,56.0,3
65159,19.0,163.0,56.0,3
65160,16.0,167.0,60.0,3
65161,28.0,185.0,73.0,2
65162,24.0,194.0,80.0,1
65163,28.0,194.0,80.0,4
65164,21.0,185.0,92.0,5
65165,23.0,198.0,77.0,1
65166,23.0,187.0,92.0,1
65167,31.0,187.0,92.0,4
65168,35.0,187.0,92.0,4
65169,22.0,173.0,88.0,5
65170,26.0,173.0,88.0,2
65171,32.0,175.0,56.0,0
65172,15.0,169.0,68.0,3
65173,30.0,191.0,83.0,4
65174,20.0,182.0,69.0,5
65175,32.0,182.0,71.0,2
65176,24.0,189.0,105.0,1
65177,24.0,189.0,105.0,1
65178,31.0,185.0,89.0,4
65179,16.0,175.0,62.0,3
65180,21.0,167.0,78.0,8
65181,25.0,167.0,78.0,2
65182,16.0,174.0,64.0,3
65183,28.0,186.0,96.0,4
65184,32.0,186.0,96.0,4
65185,36.0,186.0,96.0,4
65186,33.0,177.0,66.0,2
65187,32.0,177.0,66.0,2
65188,21.0,163.0,48.0,8
65189,37.0,170.0,69.0,7
65190,26.0,193.0,103.0,1
65191,38.0,164.0,52.0,0
65192,24.0,195.0,78.0,1
65193,26.0,187.0,81.0,2
65194,18.0,170.0,67.0,3
65195,34.0,172.0,63.0,0
65196,38.0,172.0,63.0,7
65197,29.0,172.0,75.0,2
65198,28.0,150.0,48.0,0
65199,21.0,170.0,104.0,5
65200,25.0,170.0,104.0,2
65201,29.0,170.0,104.0,2
65202,26.0,190.0,78.0,1
65203,28.0,173.0,54.0,0
65204,28.0,173.0,54.0,0
65205,23.0,206.0,87.0,1
65206,27.0,206.0,87.0,1
65207,21.0,201.0,86.0,1
65208,24.0,190.0,76.0,1
65209,19.0,172.0,88.0,5
65210,27.0,172.0,88.0,2
65211,22.0,172.0,52.0,8
65212,26.0,172.0,52.0,8
65213,30.0,172.0,52.0,0
65214,34.0,172.0,52.0,0
65215,42.0,172.0,52.0,7
65216,46.0,172.0,52.0,7
65217,30.0,184.0,80.0,2
65218,15.0,174.0,70.0,3
65219,15.0,174.0,70.0,3
65220,34.0,168.0,76.0,7
65221,22.0,196.0,105.0,1
65222,29.0,196.0,105.0,4
65223,33.0,196.0,105.0,4
65224,20.0,188.0,85.0,5
65225,43.0,169.0,67.0,7
65226,63.0,169.0,67.0,7
65227,63.0,169.0,67.0,7
65228,27.0,193.0,119.0,1
65229,38.0,186.0,75.0,7
65230,34.0,171.0,70.0,7
65231,29.0,176.0,66.0,2
65232,24.0,169.0,54.0,8
65233,28.0,169.0,54.0,0
65234,32.0,169.0,54.0,0
65235,27.0,195.0,88.0,1
65236,26.0,182.0,74.0,2
65237,19.0,178.0,93.0,5
65238,19.0,178.0,93.0,5
65239,21.0,178.0,93.0,5
65240,21.0,178.0,93.0,5
65241,29.0,178.0,93.0,4
65242,37.0,178.0,93.0,7
65243,19.0,182.0,79.0,5
65244,19.0,158.0,59.0,6
65245,53.0,165.0,70.0,7
65246,57.0,165.0,70.0,7
65247,15.0,146.0,50.0,6
65248,15.0,146.0,50.0,6
65249,15.0,146.0,50.0,6
65250,15.0,146.0,50.0,6
65251,28.0,171.0,76.0,2
65252,21.0,182.0,90.0,5
65253,38.0,174.0,56.0,7
65254,35.0,190.0,105.0,4
65255,27.0,194.0,120.0,1
65256,32.0,194.0,120.0,4
65257,35.0,194.0,120.0,4
65258,23.0,180.0,93.0,5
65259,18.0,178.0,79.0,5
65260,33.0,150.0,49.0,0
65261,38.0,168.0,54.0,0
65262,31.0,200.0,105.0,4
65263,34.0,170.0,63.0,0
65264,24.0,184.0,105.0,1
65265,28.0,184.0,105.0,4
65266,32.0,184.0,105.0,4
65267,40.0,158.0,56.0,0
65268,48.0,158.0,56.0,0
65269,30.0,175.0,61.0,2
65270,18.0,176.0,75.0,5
65271,18.0,176.0,75.0,5
65272,32.0,186.0,90.0,4
65273,27.0,190.0,97.0,1
65274,24.0,152.0,52.0,8
65275,24.0,188.0,98.0,1
65276,28.0,188.0,98.0,4
65277,20.0,193.0,89.0,1
65278,24.0,193.0,89.0,1
65279,20.0,201.0,114.0,1
65280,24.0,201.0,114.0,1
65281,28.0,201.0,114.0,1
65282,32.0,201.0,114.0,4
65283,32.0,201.0,114.0,4
65284,27.0,194.0,101.0,1
65285,29.0,189.0,91.0,4
65286,29.0,155.0,41.0,0
65287,15.0,163.0,53.0,3
65288,31.0,171.0,66.0,2
65289,26.0,180.0,89.0,2
65290,30.0,170.0,50.0,0
65291,19.0,166.0,62.0,3
65292,19.0,166.0,62.0,3
65293,26.0,171.0,59.0,8
65294,25.0,157.0,51.0,8
65295,22.0,175.0,83.5,5
65296,26.0,175.0,83.5,2
65297,22.0,175.0,83.5,5
65298,25.0,175.0,83.5,2
65299,27.0,165.0,50.0,0
65300,24.0,174.0,82.0,2
65301,36.0,170.0,52.0,0
65302,23.0,168.0,78.0,8
65303,27.0,168.0,78.0,2
65304,31.0,168.0,78.0,2
65305,35.0,168.0,78.0,7
65306,39.0,168.0,78.0,7
65307,22.0,184.0,73.0,5
65308,27.0,163.0,52.0,0
65309,22.0,194.0,89.0,1
65310,18.0,154.0,61.0,6
65311,29.0,160.0,94.0,2
65312,28.0,170.0,80.0,2
65313,22.0,181.0,65.0,5
65314,32.0,174.0,67.0,2
65315,36.0,171.0,57.0,0
65316,17.0,161.0,56.0,3
65317,17.0,161.0,56.0,3
65318,28.0,168.0,68.0,2
65319,25.0,183.0,84.5,2
65320,29.0,186.0,77.0,2
65321,33.0,186.0,77.0,4
65322,25.0,188.0,84.0,1
65323,17.0,178.0,86.0,5
65324,38.0,177.0,112.0,4
65325,22.0,190.0,83.0,1
65326,29.0,177.0,62.0,2
65327,34.0,169.0,69.5,7
65328,38.0,169.0,69.5,7
65329,38.0,169.0,69.5,7
65330,32.0,177.0,82.0,2
65331,36.0,177.0,82.0,7
65332,20.0,156.0,47.0,6
65333,20.0,156.0,47.0,6
65334,21.0,175.0,84.0,5
65335,27.0,175.0,84.0,2
65336,38.0,188.0,89.0,4
65337,29.0,170.0,72.0,2
65338,27.0,201.0,106.0,1
65339,29.0,170.0,75.0,2
65340,20.0,192.0,82.0,5
65341,17.0,181.0,65.0,3
65342,17.0,181.0,65.0,3
65343,25.0,181.0,65.0,2
65344,27.0,164.0,49.0,0
65345,31.0,198.0,93.0,4
65346,36.0,198.0,93.0,4
65347,26.0,191.0,88.0,1
65348,36.0,178.0,80.0,7
65349,21.0,181.0,100.0,5
65350,25.0,181.0,100.0,1
65351,29.0,181.0,100.0,4
65352,19.0,161.0,59.0,3
65353,19.0,161.0,59.0,3
65354,27.0,161.0,59.0,0
65355,36.0,179.0,72.0,7
65356,26.0,189.0,100.0,1
65357,22.0,161.0,45.0,6
65358,17.0,167.0,43.0,6
65359,30.0,187.0,81.0,4
65360,22.0,164.0,58.0,8
65361,34.0,163.0,55.0,0
65362,34.0,163.0,55.0,0
65363,35.0,182.0,86.0,4
65364,47.0,168.0,64.0,7
65365,47.0,168.0,64.0,7
65366,21.0,187.0,79.0,5
65367,28.0,196.0,94.0,4
65368,26.0,194.0,89.0,1
65369,26.0,194.0,89.0,1
65370,21.0,157.0,49.0,6
65371,21.0,157.0,49.0,6
65372,15.0,176.0,68.0,3
65373,15.0,176.0,68.0,3
65374,26.0,192.0,67.0,2
65375,30.0,158.0,58.0,0
65376,34.0,158.0,58.0,0
65377,34.0,158.0,58.0,0
65378,16.0,158.0,48.0,6
65379,19.0,170.0,75.0,3
65380,31.0,170.0,75.0,2
65381,35.0,170.0,75.0,7
65382,24.0,176.0,84.0,5
65383,28.0,176.0,84.0,2
65384,24.0,205.0,110.0,1
65385,28.0,169.0,71.0,2
65386,20.0,160.0,47.0,6
65387,16.0,152.0,46.0,6
65388,29.0,180.0,97.0,4
65389,33.0,180.0,97.0,4
65390,19.0,165.0,77.0,3
65391,24.0,164.0,61.0,8
65392,15.0,177.0,68.0,3
65393,15.0,177.0,68.0,3
65394,23.0,158.0,58.0,8
65395,26.0,166.0,78.0,2
65396,26.0,166.0,78.0,2
65397,25.0,152.0,54.0,8
65398,25.0,152.0,54.0,8
65399,31.0,168.0,65.0,0
65400,19.0,152.0,41.0,6
65401,19.0,152.0,41.0,6
65402,21.0,160.0,45.0,6
65403,29.0,184.0,105.0,4
65404,21.0,181.0,64.0,5
65405,33.0,176.0,81.0,2
65406,33.0,176.0,81.0,2
65407,14.0,170.0,53.0,3
65408,17.0,182.0,67.0,5
65409,17.0,182.0,67.0,5
65410,20.0,171.0,51.0,3
65411,21.0,171.0,78.0,5
65412,21.0,171.0,78.0,5
65413,21.0,187.0,88.0,5
65414,39.0,174.0,80.0,7
65415,15.0,175.0,60.0,3
65416,15.0,179.0,79.0,5
65417,19.0,179.0,79.0,5
65418,19.0,179.0,79.0,5
65419,19.0,179.0,79.0,5
65420,16.0,177.0,80.0,5
65421,30.0,167.0,67.0,0
65422,28.0,183.0,65.0,2
65423,28.0,160.0,65.0,0
65424,30.0,183.0,88.0,4
65425,20.0,157.0,66.0,8
65426,33.0,180.0,72.0,2
65427,22.0,175.0,85.0,5
65428,22.0,190.0,75.0,5
65429,23.0,182.0,126.0,1
65430,20.0,175.0,55.0,3
65431,24.0,175.0,55.0,8
65432,30.0,197.0,105.0,4
65433,34.0,197.0,105.0,4
65434,21.0,186.0,97.0,1
65435,20.0,198.0,91.0,1
65436,35.0,185.0,88.0,4
65437,28.0,175.0,55.0,0
65438,32.0,175.0,55.0,0
65439,32.0,175.0,55.0,0
65440,17.0,174.0,69.0,3
65441,44.0,185.0,94.0,7
65442,48.0,185.0,94.0,7
65443,28.0,185.0,102.0,4
65444,30.0,164.0,63.0,0
65445,28.0,195.0,120.0,1
65446,41.0,182.0,95.0,7
65447,25.0,181.0,105.0,1
65448,34.0,181.0,105.0,4
65449,37.0,181.0,105.0,4
65450,38.0,182.0,75.0,7
65451,42.0,182.0,75.0,7
65452,25.0,198.0,86.0,1
65453,30.0,183.0,100.0,4
65454,24.0,179.0,82.0,5
65455,34.0,186.0,80.0,4
65456,32.0,190.0,91.0,4
65457,22.0,152.0,52.0,6
65458,39.0,172.0,70.0,7
65459,26.0,167.0,66.0,8
65460,26.0,155.0,62.0,8
65461,34.0,155.0,62.0,0
65462,34.0,155.0,62.0,0
65463,25.0,194.0,87.0,1
65464,29.0,194.0,87.0,4
65465,24.0,175.0,56.0,8
65466,28.0,175.0,56.0,2
65467,32.0,175.0,56.0,0
65468,19.0,200.0,89.0,1
65469,20.0,163.0,49.0,6
65470,19.0,195.0,90.0,1
65471,19.0,195.0,90.0,1
65472,28.0,179.0,62.0,2
65473,22.0,160.0,66.0,8
65474,22.0,156.0,49.0,6
65475,26.0,156.0,49.0,0
65476,29.0,182.0,60.0,2
65477,28.0,193.0,107.0,4
65478,22.0,197.0,93.0,1
65479,26.0,197.0,93.0,1
65480,33.0,165.0,59.0,0
65481,33.0,165.0,59.0,0
65482,32.0,159.0,50.0,0
65483,36.0,173.0,72.0,7
65484,39.0,168.0,75.0,7
65485,24.0,166.0,57.0,8
65486,17.0,164.0,47.0,6
65487,18.0,173.0,53.0,3
65488,41.0,190.0,85.0,7
65489,22.0,158.0,60.0,8
65490,36.0,162.0,58.0,0
65491,37.0,170.0,83.0,7
65492,29.0,175.0,63.0,2
65493,25.0,203.0,95.0,1
65494,28.0,203.0,95.0,1
65495,21.0,171.0,77.0,5
65496,25.0,171.0,77.0,2
65497,18.0,179.0,72.0,5
65498,24.0,195.0,99.0,1
65499,18.0,160.0,61.0,3
65500,27.0,162.0,61.0,8
65501,34.0,171.0,72.0,7
65502,38.0,171.0,72.0,7
65503,48.0,188.0,85.0,7
65504,37.0,181.0,80.0,7
65505,23.0,187.0,131.0,1
65506,38.0,179.0,85.0,7
65507,16.0,166.0,65.0,3
65508,32.0,166.0,65.0,0
65509,25.0,188.0,111.0,1
65510,29.0,188.0,111.0,4
65511,30.0,173.0,54.0,0
65512,34.0,173.0,54.0,0
65513,27.0,189.0,81.0,4
65514,28.0,186.0,95.0,4
65515,29.0,170.0,54.0,0
65516,22.0,176.0,97.0,5
65517,26.0,176.0,97.0,2
65518,27.0,188.0,87.0,4
65519,23.0,175.0,56.0,8
65520,23.0,175.0,56.0,8
65521,31.0,175.0,56.0,0
65522,29.0,188.0,86.0,4
65523,20.0,180.0,61.0,5
65524,25.0,180.0,61.0,2
65525,25.0,180.0,61.0,2
65526,37.0,193.0,96.0,4
65527,19.0,167.0,67.0,3
65528,17.0,162.0,58.0,3
65529,22.0,166.0,58.0,8
65530,18.0,187.0,80.0,5
65531,28.0,160.0,54.0,0
65532,23.0,206.0,98.0,1
65533,36.0,188.0,91.0,4
65534,38.0,180.0,76.0,7
65535,42.0,180.0,76.0,7
65536,27.0,186.0,105.0,4
65537,23.0,183.0,60.0,5
65538,28.0,176.0,79.0,2
65539,32.0,176.0,79.0,2
65540,22.0,190.0,112.0,1
65541,30.0,190.0,112.0,4
65542,29.0,199.0,91.0,4
65543,24.0,161.0,49.0,8
65544,28.0,161.0,49.0,0
65545,23.0,208.0,107.0,1
65546,27.0,208.0,107.0,1
65547,13.0,156.0,48.0,6
65548,25.0,191.0,98.0,1
65549,29.0,191.0,98.0,4
65550,29.0,179.0,73.0,2
65551,31.0,160.0,75.0,0
65552,23.0,170.0,82.0,5
65553,30.0,193.0,110.0,4
65554,22.0,188.0,95.0,1
65555,22.0,156.0,60.0,8
65556,26.0,156.0,60.0,8
65557,22.0,198.0,106.0,1
65558,16.0,148.0,37.0,6
65559,28.0,213.0,130.0,1
65560,23.0,186.0,91.0,1
65561,27.0,186.0,91.0,4
65562,31.0,207.0,103.0,4
65563,20.0,191.0,83.0,5
65564,31.0,179.0,71.0,2
65565,29.0,194.0,83.0,4
65566,27.0,172.0,56.0,8
65567,21.0,178.0,57.0,3
65568,21.0,186.0,61.0,5
65569,25.0,186.0,61.0,2
65570,29.0,186.0,61.0,2
65571,20.0,185.0,120.0,1
65572,16.0,156.0,53.0,6
65573,21.0,188.0,82.0,5
65574,22.0,190.0,78.0,5
65575,32.0,178.0,89.0,4
65576,36.0,178.0,89.0,7
65577,19.0,166.0,76.0,3
65578,22.0,206.0,98.0,1
65579,30.0,206.0,98.0,4
65580,34.0,206.0,98.0,4
65581,27.0,193.0,103.0,1
65582,15.0,174.0,63.0,3
65583,32.0,182.0,86.0,4
65584,25.0,192.0,81.0,1
65585,29.0,192.0,81.0,4
65586,27.0,163.0,53.0,0
65587,14.0,151.0,50.0,6
65588,24.0,174.0,81.0,2
65589,26.0,192.0,96.0,1
65590,28.0,179.0,96.0,4
65591,32.0,179.0,96.0,4
65592,15.0,161.0,54.0,3
65593,15.0,161.0,54.0,3
65594,15.0,161.0,54.0,3
65595,15.0,161.0,54.0,3
65596,18.0,169.0,64.0,3
65597,21.0,166.0,53.0,8
65598,19.0,186.0,74.0,5
65599,19.0,186.0,74.0,5
65600,30.0,185.0,98.0,4
65601,25.0,184.0,95.0,1
65602,18.0,166.0,66.0,3
65603,24.0,166.0,66.0,8
65604,26.0,166.0,66.0,8
65605,26.0,166.0,66.0,8
65606,22.0,187.0,100.0,1
65607,26.0,187.0,100.0,1
65608,30.0,187.0,100.0,4
65609,16.0,166.0,53.0,3
65610,19.0,167.0,54.0,3
65611,19.0,151.0,42.0,6
65612,19.0,151.0,42.0,6
65613,29.0,169.0,54.0,0
65614,33.0,169.0,54.0,0
65615,27.0,179.0,67.0,2
65616,24.0,175.0,84.0,2
65617,28.0,175.0,84.0,2
65618,28.0,175.0,84.0,2
65619,32.0,175.0,84.0,2
65620,32.0,175.0,84.0,2
65621,36.0,175.0,84.0,7
65622,24.0,205.0,97.0,1
65623,25.0,155.0,71.0,8
65624,26.0,161.0,50.0,8
65625,31.0,165.0,84.0,2
65626,19.0,174.0,74.0,5
65627,29.0,179.0,64.0,2
65628,31.0,162.0,51.0,0
65629,18.0,172.0,57.0,3
65630,31.0,182.0,83.0,4
65631,35.0,182.0,83.0,4
65632,35.0,182.0,83.0,4
65633,26.0,167.0,54.0,8
65634,24.0,192.0,98.0,1
65635,28.0,192.0,98.0,4
65636,23.0,176.0,81.0,5
65637,22.0,187.0,71.0,5
65638,30.0,187.0,71.0,2
65639,31.0,187.0,93.0,4
65640,31.0,187.0,93.0,4
65641,16.0,164.0,63.0,3
65642,28.0,164.0,63.0,0
65643,28.0,182.0,88.0,4
65644,36.0,182.0,88.0,4
65645,23.0,190.0,93.0,1
65646,35.0,190.0,93.0,4
65647,28.0,190.0,82.0,4
65648,30.0,169.0,70.0,2
65649,30.0,169.0,70.0,2
65650,34.0,169.0,70.0,7
65651,20.0,166.0,45.0,6
65652,31.0,152.0,72.0,0
65653,19.0,189.0,85.0,5
65654,34.0,155.0,42.0,0
65655,20.0,191.0,99.0,1
65656,20.0,191.0,99.0,1
65657,19.0,191.0,85.0,5
65658,26.0,204.0,96.0,1
65659,31.0,190.0,88.0,4
65660,14.0,159.0,51.0,6
65661,14.0,159.0,51.0,6
65662,22.0,176.0,77.0,5
65663,20.0,160.0,57.0,8
65664,30.0,188.0,145.0,4
65665,27.0,180.0,63.0,2
65666,31.0,180.0,63.0,2
65667,17.0,155.0,47.0,6
65668,17.0,155.0,47.0,6
65669,23.0,174.0,56.0,8
65670,35.0,174.0,56.0,0
65671,34.0,179.0,78.0,7
65672,22.0,194.0,82.0,1
65673,26.0,194.0,82.0,1
65674,30.0,166.0,55.0,0
65675,34.0,166.0,55.0,0
65676,34.0,166.0,55.0,0
65677,34.0,166.0,55.0,0
65678,31.0,170.0,56.0,0
65679,35.0,170.0,56.0,0
65680,28.0,175.0,54.0,0
65681,33.0,160.0,54.0,0
65682,33.0,160.0,54.0,0
65683,23.0,158.0,48.0,8
65684,26.0,181.0,100.0,4
65685,30.0,181.0,100.0,4
65686,31.0,171.0,64.0,0
65687,19.0,158.0,51.0,6
65688,24.0,192.0,88.0,1
65689,28.0,192.0,88.0,4
65690,36.0,172.0,54.0,0
65691,21.0,161.0,61.0,8
65692,24.0,179.0,74.0,5
65693,20.0,183.0,66.0,5
65694,23.0,157.0,59.0,8
65695,29.0,169.0,53.0,0
65696,32.0,193.0,84.0,4
65697,23.0,179.0,89.0,5
65698,32.0,166.0,72.0,0
65699,24.0,187.0,89.0,1
65700,32.0,187.0,89.0,4
65701,19.0,175.0,106.0,5
65702,27.0,175.0,106.0,4
65703,26.0,186.0,163.0,1
65704,30.0,186.0,163.0,4
65705,34.0,171.0,69.0,7
65706,30.0,186.0,102.0,4
65707,30.0,186.0,102.0,4
65708,28.0,164.0,57.0,0
65709,32.0,164.0,57.0,0
65710,25.0,185.0,76.0,2
65711,24.0,156.0,55.0,8
65712,28.0,156.0,55.0,0
65713,28.0,156.0,55.0,0
65714,36.0,156.0,55.0,0
65715,36.0,156.0,55.0,0
65716,18.0,168.0,55.0,3
65717,25.0,190.0,77.0,1
65718,28.0,183.0,65.0,2
65719,18.0,171.0,51.0,3
65720,21.0,177.0,54.0,3
65721,28.0,194.0,100.0,4
65722,32.0,194.0,100.0,4
65723,36.0,194.0,100.0,4
65724,27.0,166.0,55.0,8
65725,32.0,178.0,75.0,2
65726,40.0,178.0,75.0,7
65727,29.0,171.0,55.0,0
65728,54.0,172.0,98.0,7
65729,32.0,160.0,65.0,0
65730,16.0,160.0,51.0,6
65731,36.0,181.0,82.0,7
65732,25.0,158.0,51.0,8
65733,30.0,177.0,64.0,2
65734,32.0,176.0,71.0,2
65735,20.0,166.0,52.0,8
65736,20.0,154.0,54.0,6
65737,24.0,154.0,54.0,8
65738,17.0,154.0,50.0,6
65739,17.0,154.0,50.0,6
65740,17.0,154.0,50.0,6
65741,17.0,154.0,50.0,6
65742,14.0,171.0,62.0,3
65743,14.0,171.0,62.0,3
65744,14.0,171.0,62.0,3
65745,30.0,160.0,54.0,0
65746,19.0,152.0,51.0,6
65747,33.0,193.0,91.0,4
65748,37.0,166.0,75.0,7
65749,41.0,166.0,75.0,7
65750,17.0,181.0,64.0,3
65751,17.0,181.0,64.0,3
65752,17.0,181.0,64.0,3
65753,30.0,174.0,59.0,0
65754,25.0,171.0,54.0,8
65755,42.0,170.0,60.0,7
65756,15.0,178.0,65.0,3
65757,19.0,178.0,81.0,5
65758,34.0,170.0,71.0,7
65759,38.0,170.0,71.0,7
65760,38.0,170.0,71.0,7
65761,42.0,170.0,71.0,7
65762,15.0,171.0,67.0,3
65763,18.0,164.0,74.0,3
65764,22.0,164.0,74.0,8
65765,22.0,164.0,74.0,8
65766,30.0,164.0,74.0,0
65767,34.0,164.0,74.0,0
65768,27.0,168.0,94.0,2
65769,30.0,159.0,52.0,0
65770,34.0,159.0,52.0,0
65771,27.0,162.0,64.0,8
65772,19.0,168.0,70.0,3
65773,21.0,156.0,60.0,8
65774,32.0,171.0,67.0,2
65775,24.0,197.0,94.0,1
65776,19.0,219.0,113.0,1
65777,20.0,203.0,105.0,1
65778,38.0,175.0,75.0,7
65779,33.0,175.0,81.0,2
65780,21.0,191.0,93.0,1
65781,17.0,185.0,73.0,5
65782,17.0,185.0,73.0,5
65783,24.0,213.0,110.0,1
65784,28.0,213.0,110.0,1
65785,27.0,186.0,115.0,4
65786,27.0,186.0,115.0,4
65787,33.0,167.0,56.0,0
