,Age,Height,Weight
9061,29.0,165.0,70.0
9062,33.0,165.0,70.0
9063,33.0,165.0,70.0
9064,26.0,180.0,77.0
9065,30.0,180.0,77.0
9066,27.0,187.0,87.0
9067,22.0,183.0,82.0
9068,25.0,178.0,130.0
9069,27.0,194.0,88.0
9070,34.0,181.0,76.0
9071,26.0,173.0,73.0
9072,30.0,173.0,73.0
9073,34.0,173.0,73.0
9074,34.0,173.0,73.0
9075,38.0,173.0,73.0
9076,21.0,158.0,48.0
9077,28.0,180.0,75.0
9078,32.0,180.0,75.0
9079,22.0,170.0,68.0
9080,22.0,178.0,72.0
9081,22.0,174.0,68.0
9082,24.0,179.0,98.0
9083,28.0,179.0,98.0
9084,28.0,179.0,98.0
9085,23.0,166.0,67.0
9086,24.0,170.0,65.0
9087,24.0,170.0,65.0
9088,43.0,178.0,90.0
9089,20.0,186.0,84.0
9090,33.0,191.0,80.0
9091,17.0,172.0,63.0
9092,20.0,172.0,63.0
9093,20.0,172.0,63.0
9094,24.0,172.0,63.0
9095,24.0,172.0,63.0
9096,28.0,172.0,63.0
9097,24.0,174.0,57.0
9098,24.0,174.0,57.0
9099,19.0,186.0,60.0
9100,19.0,186.0,60.0
9101,19.0,186.0,60.0
9102,27.0,186.0,60.0
9103,27.0,186.0,60.0
9104,27.0,186.0,60.0
9105,31.0,186.0,60.0
9106,31.0,186.0,60.0
9107,31.0,186.0,60.0
9108,25.0,185.0,70.0
9109,27.0,180.0,86.0
9110,30.0,169.0,58.0
9111,25.0,184.0,64.0
9112,18.0,172.0,61.0
9113,20.0,168.0,60.0
9114,27.0,163.0,64.0
9115,21.0,177.0,85.0
9116,29.0,177.0,85.0
9117,23.0,173.0,85.0
9118,27.0,181.0,69.0
9119,23.0,180.0,82.0
9120,27.0,180.0,82.0
9121,25.0,164.0,56.0
9122,29.0,164.0,56.0
9123,33.0,164.0,56.0
9124,22.0,179.0,77.0
9125,24.0,174.0,68.0
9126,28.0,190.0,78.0
9127,42.0,181.0,75.0
9128,27.0,178.0,70.0
9129,20.0,168.0,57.0
9130,18.0,184.0,70.0
9131,22.0,184.0,70.0
9132,22.0,184.0,70.0
9133,18.0,188.0,82.0
9134,18.0,188.0,82.0
9135,27.0,183.0,73.0
9136,25.0,170.0,58.0
9137,24.0,184.0,62.0
9138,27.0,181.0,67.0
9139,32.0,184.0,80.0
9140,23.0,180.0,72.0
9141,19.0,180.0,77.0
9142,27.0,174.0,56.0
9143,31.0,174.0,56.0
9144,31.0,174.0,56.0
9145,23.0,182.0,70.0
9146,27.0,182.0,70.0
9147,27.0,182.0,70.0
9148,20.0,158.0,60.0
9149,28.0,187.0,96.0
9150,21.0,179.0,75.0
9151,23.0,179.0,75.0
9152,27.0,179.0,75.0
9153,31.0,179.0,75.0
9154,29.0,192.0,102.0
9155,22.0,183.0,83.0
9156,21.0,164.0,57.0
9157,23.0,173.0,68.0
9158,23.0,200.0,93.0
9159,27.0,200.0,93.0
9160,22.0,178.0,72.0
9161,24.0,160.0,46.0
9162,26.0,160.0,46.0
9163,26.0,160.0,46.0
9164,26.0,160.0,46.0
9165,29.0,180.0,74.0
9166,16.0,152.0,52.0
9167,20.0,152.0,52.0
9168,26.0,180.0,82.0
9169,30.0,180.0,82.0
9170,34.0,180.0,82.0
9171,42.0,181.0,72.0
9172,24.0,191.0,86.0
9173,27.0,188.0,84.0
9174,21.0,175.0,70.0
9175,31.0,190.0,90.0
9176,21.0,168.0,56.0
9177,34.0,183.0,76.0
9178,25.0,172.0,64.0
9179,29.0,153.0,58.0
9180,29.0,177.0,68.0
9181,21.0,178.0,76.0
9182,23.0,172.0,77.0
9183,27.0,172.0,77.0
9184,29.0,170.0,79.0
9185,29.0,170.0,79.0
9186,29.0,198.0,114.0
9187,33.0,198.0,114.0
9188,18.0,172.0,51.0
9189,17.0,169.0,61.0
9190,17.0,169.0,61.0
9191,20.0,169.0,61.0
9192,18.0,190.0,91.0
9193,27.0,175.0,75.0
9194,31.0,175.0,75.0
9195,28.0,168.0,82.0
9196,25.0,198.0,91.0
9197,23.0,162.0,54.0
9198,20.0,175.0,62.0
9199,26.0,170.0,60.0
9200,20.0,160.0,54.0
9201,23.0,178.0,83.0
9202,27.0,178.0,83.0
9203,31.0,178.0,83.0
9204,35.0,178.0,83.0
9205,31.0,176.0,79.0
9206,21.0,183.0,73.0
9207,24.0,179.0,83.0
9208,27.0,165.0,53.0
9209,27.0,165.0,53.0
9210,31.0,165.0,53.0
9211,30.0,183.0,84.0
9212,24.0,205.0,97.0
9213,28.0,205.0,97.0
9214,22.0,175.0,73.0
9215,22.0,187.0,86.0
9216,26.0,186.0,87.0
9217,26.0,173.0,55.0
9218,24.0,178.0,78.0
9219,28.0,178.0,78.0
9220,19.0,165.0,62.0
9221,19.0,165.0,62.0
9222,21.0,189.0,75.0
9223,19.0,171.0,57.0
9224,15.0,178.0,65.0
9225,28.0,178.0,77.0
9226,28.0,178.0,77.0
9227,23.0,176.0,63.0
9228,28.0,194.0,102.0
9229,32.0,194.0,102.0
9230,36.0,194.0,102.0
9231,20.0,179.0,73.0
9232,24.0,169.0,70.0
9233,24.0,169.0,70.0
9234,24.0,175.0,61.0
9235,18.0,185.0,82.0
9236,18.0,185.0,82.0
9237,27.0,175.0,75.0
9238,24.0,203.0,102.0
9239,23.0,201.0,109.0
9240,13.0,161.0,54.0
9241,13.0,161.0,54.0
9242,22.0,183.0,72.0
9243,20.0,175.0,75.0
9244,24.0,175.0,75.0
9245,27.0,163.0,50.0
9246,27.0,163.0,50.0
9247,27.0,163.0,50.0
9248,31.0,163.0,50.0
9249,17.0,173.0,68.0
9250,24.0,163.0,54.0
9251,24.0,163.0,54.0
9252,21.0,179.0,76.0
9253,25.0,179.0,76.0
9254,23.0,177.0,72.0
9255,30.0,177.0,72.0
9256,21.0,163.0,49.0
9257,25.0,163.0,49.0
9258,29.0,163.0,49.0
9259,22.0,195.0,132.0
9260,30.0,195.0,132.0
9261,24.0,188.0,91.0
9262,21.0,170.0,56.0
9263,23.0,157.0,48.0
9264,23.0,157.0,48.0
9265,31.0,165.0,70.0
9266,21.0,184.0,68.0
9267,25.0,184.0,68.0
9268,29.0,184.0,68.0
9269,26.0,170.0,73.0
9270,21.0,183.0,92.0
9271,26.0,183.0,92.0
9272,26.0,183.0,92.0
9273,26.0,198.0,95.0
9274,30.0,198.0,95.0
9275,29.0,160.0,57.0
9276,29.0,160.0,57.0
9277,31.0,186.0,104.0
9278,22.0,173.0,66.0
9279,25.0,191.0,86.0
9280,29.0,191.0,86.0
9281,25.0,174.0,75.0
9282,25.0,174.0,75.0
9283,22.0,178.0,81.0
9284,23.0,198.0,86.0
9285,22.0,185.0,108.0
9286,26.0,185.0,108.0
9287,20.0,193.0,75.0
9288,28.0,193.0,75.0
9289,32.0,193.0,75.0
9290,27.0,184.0,75.0
9291,25.0,193.0,98.0
9292,24.0,186.0,84.0
9293,24.0,186.0,84.0
9294,28.0,186.0,84.0
9295,28.0,172.0,71.0
9296,23.0,178.0,88.0
9297,27.0,178.0,88.0
9298,18.0,193.0,83.0
9299,18.0,193.0,83.0
9300,22.0,193.0,83.0
9301,22.0,193.0,83.0
9302,22.0,193.0,83.0
9303,20.0,206.0,104.0
9304,20.0,171.0,67.0
9305,20.0,171.0,67.0
9306,25.0,156.0,50.0
9307,22.0,180.0,72.0
9308,18.0,181.0,77.0
9309,44.0,177.0,74.0
9310,44.0,177.0,74.0
9311,44.0,177.0,74.0
9312,25.0,186.0,80.0
9313,29.0,186.0,80.0
9314,28.0,183.0,70.0
9315,21.0,188.0,120.0
9316,25.0,188.0,120.0
9317,29.0,188.0,120.0
9318,28.0,183.0,62.0
9319,16.0,178.0,60.0
9320,32.0,178.0,84.0
9321,23.0,175.0,58.0
9322,23.0,165.0,67.0
9323,23.0,165.0,67.0
9324,27.0,165.0,67.0
9325,21.0,178.0,77.0
9326,24.0,183.0,73.0
9327,21.0,168.0,58.0
9328,29.0,176.0,82.0
9329,23.0,180.0,74.0
9330,21.0,160.0,52.0
9331,34.0,172.0,82.0
9332,28.0,183.0,78.0
9333,31.0,183.0,75.0
9334,23.0,190.0,80.0
9335,24.0,194.0,86.0
9336,28.0,194.0,86.0
9337,36.0,190.0,95.0
9338,19.0,171.0,59.0
9339,23.0,171.0,59.0
9340,27.0,171.0,59.0
9341,26.0,173.0,59.0
9342,24.0,180.0,71.0
9343,24.0,180.0,71.0
9344,28.0,180.0,71.0
9345,28.0,180.0,71.0
9346,23.0,178.0,71.0
9347,27.0,178.0,71.0
9348,25.0,178.0,58.0
9349,29.0,178.0,58.0
9350,21.0,174.0,66.0
9351,21.0,172.0,63.0
9352,25.0,172.0,63.0
9353,28.0,173.0,75.0
9354,22.0,165.0,65.0
9355,26.0,177.0,66.0
9356,30.0,177.0,66.0
9357,29.0,177.0,70.0
9358,33.0,176.0,57.0
9359,24.0,164.0,67.0
9360,24.0,164.0,67.0
9361,24.0,164.0,67.0
9362,24.0,164.0,67.0
9363,28.0,164.0,67.0
9364,28.0,164.0,67.0
9365,28.0,164.0,67.0
9366,24.0,157.0,50.0
9367,24.0,157.0,50.0
9368,20.0,170.0,74.0
9369,22.0,183.0,120.0
9370,26.0,183.0,120.0
9371,19.0,171.0,71.0
9372,21.0,165.0,60.0
9373,18.0,167.0,51.0
9374,20.0,164.0,54.0
9375,24.0,176.0,74.0
9376,19.0,173.0,54.0
9377,20.0,178.0,78.0
9378,28.0,177.0,63.0
9379,28.0,177.0,63.0
9380,24.0,185.0,75.0
9381,28.0,185.0,75.0
9382,32.0,185.0,75.0
9383,28.0,159.0,63.0
9384,21.0,183.0,64.0
9385,21.0,183.0,78.0
9386,27.0,157.0,50.0
9387,24.0,183.0,70.0
9388,32.0,183.0,70.0
9389,26.0,188.0,102.0
9390,19.0,176.0,64.0
9391,23.0,174.0,66.0
9392,25.0,175.0,75.0
9393,21.0,200.0,105.0
9394,25.0,188.0,73.0
9395,30.0,185.0,99.0
9396,30.0,185.0,99.0
9397,30.0,185.0,99.0
9398,34.0,185.0,99.0
9399,25.0,184.0,88.0
9400,29.0,184.0,88.0
9401,33.0,184.0,88.0
9402,30.0,185.0,110.0
9403,27.0,195.0,95.0
9404,20.0,184.0,79.0
9405,24.0,184.0,79.0
9406,25.0,175.0,90.0
9407,26.0,175.0,72.0
9408,20.0,181.0,73.0
9409,28.0,181.0,73.0
9410,18.0,190.0,108.0
9411,24.0,181.0,70.0
9412,19.0,157.0,48.0
9413,21.0,190.0,70.0
9414,21.0,166.0,53.0
9415,25.0,166.0,53.0
9416,29.0,166.0,53.0
9417,19.0,170.0,65.0
9418,19.0,170.0,65.0
9419,22.0,164.0,56.0
9420,26.0,164.0,56.0
9421,23.0,190.0,72.0
9422,24.0,171.0,58.0
9423,28.0,171.0,58.0
9424,32.0,171.0,58.0
9425,24.0,174.0,60.0
9426,28.0,174.0,60.0
9427,44.0,178.0,72.0
9428,52.0,178.0,72.0
9429,19.0,168.0,53.0
9430,22.0,179.0,70.0
9431,25.0,172.0,89.0
9432,29.0,172.0,89.0
9433,30.0,171.0,67.0
9434,23.0,172.0,74.0
9435,21.0,194.0,94.0
9436,25.0,194.0,94.0
9437,20.0,170.0,67.0
9438,24.0,170.0,67.0
9439,22.0,168.0,50.0
9440,26.0,168.0,50.0
9441,26.0,168.0,50.0
9442,26.0,183.0,69.0
9443,25.0,183.0,64.0
9444,20.0,174.0,70.0
9445,21.0,180.0,73.0
9446,19.0,191.0,73.0
9447,25.0,178.0,60.0
9448,19.0,173.0,75.0
9449,25.0,182.0,81.0
9450,28.0,160.0,50.0
9451,32.0,160.0,50.0
9452,28.0,188.0,72.0
9453,32.0,188.0,72.0
9454,24.0,170.0,56.0
9455,28.0,170.0,56.0
9456,18.0,170.0,64.0
9457,18.0,170.0,64.0
9458,22.0,170.0,64.0
9459,22.0,170.0,64.0
9460,26.0,170.0,64.0
9461,24.0,175.0,65.0
9462,28.0,175.0,65.0
9463,32.0,175.0,65.0
9464,24.0,182.0,73.0
9465,30.0,178.0,82.0
9466,27.0,162.0,52.0
9467,19.0,180.0,75.0
9468,23.0,180.0,75.0
9469,23.0,183.0,86.0
9470,20.0,186.0,82.0
9471,28.0,186.0,82.0
9472,26.0,182.0,70.0
9473,26.0,182.0,70.0
9474,30.0,182.0,70.0
9475,30.0,182.0,70.0
9476,22.0,197.0,100.0
9477,30.0,197.0,100.0
9478,34.0,197.0,100.0
9479,38.0,197.0,100.0
9480,36.0,164.0,60.0
9481,26.0,178.0,76.0
9482,30.0,178.0,76.0
9483,26.0,179.0,70.0
9484,22.0,176.0,61.0
9485,22.0,176.0,61.0
9486,24.0,187.0,80.0
9487,20.0,170.0,70.0
9488,20.0,170.0,70.0
9489,20.0,189.0,72.0
9490,28.0,189.0,72.0
9491,32.0,189.0,72.0
9492,56.0,180.0,78.0
9493,56.0,180.0,78.0
9494,22.0,160.0,57.0
9495,25.0,181.0,85.0
9496,33.0,170.0,62.0
9497,29.0,190.0,77.0
9498,33.0,190.0,77.0
9499,23.0,188.0,85.0
9500,30.0,178.0,67.0
9501,21.0,190.0,65.0
9502,21.0,178.0,70.0
9503,26.0,176.0,77.0
9504,30.0,176.0,77.0
9505,31.0,164.0,49.0
9506,18.0,165.0,46.0
9507,22.0,165.0,46.0
9508,26.0,165.0,46.0
9509,28.0,193.0,86.0
9510,36.0,193.0,86.0
9511,31.0,170.0,66.0
9512,21.0,168.0,45.0
9513,23.0,188.0,73.0
9514,27.0,188.0,73.0
9515,24.0,185.0,84.0
9516,23.0,179.0,76.0
9517,31.0,184.0,75.0
9518,16.0,170.0,60.0
9519,20.0,170.0,60.0
9520,25.0,183.0,78.0
9521,27.0,170.0,71.0
9522,22.0,193.0,90.0
9523,24.0,182.0,82.0
9524,32.0,182.0,82.0
9525,25.0,175.0,67.0
9526,25.0,183.0,86.0
9527,29.0,183.0,86.0
9528,33.0,183.0,86.0
9529,30.0,192.0,88.0
9530,23.0,170.0,55.0
9531,27.0,170.0,55.0
9532,31.0,170.0,55.0
9533,38.0,165.0,58.0
9534,22.0,183.0,91.0
9535,26.0,186.0,128.0
9536,34.0,186.0,128.0
9537,23.0,184.0,82.0
9538,23.0,184.0,82.0
9539,33.0,177.0,64.0
9540,33.0,177.0,64.0
9541,37.0,177.0,64.0
9542,41.0,177.0,64.0
9543,41.0,177.0,64.0
9544,45.0,177.0,64.0
9545,45.0,177.0,64.0
9546,17.0,178.0,72.0
9547,17.0,178.0,72.0
9548,17.0,178.0,72.0
9549,21.0,178.0,72.0
9550,21.0,178.0,72.0
9551,25.0,178.0,72.0
9552,20.0,178.0,64.0
9553,23.0,174.0,70.0
9554,18.0,175.0,78.0
9555,26.0,175.0,78.0
9556,19.0,175.0,72.0
9557,25.0,183.0,73.0
9558,25.0,177.0,70.0
9559,23.0,161.0,47.0
9560,23.0,161.0,47.0
9561,24.0,176.0,78.0
9562,29.0,166.0,69.0
9563,43.0,176.0,62.0
9564,43.0,176.0,62.0
9565,26.0,181.0,90.0
9566,24.0,188.0,80.0
9567,20.0,192.0,98.0
9568,32.0,192.0,98.0
9569,20.0,174.0,72.0
9570,27.0,186.0,84.0
9571,27.0,164.0,63.0
9572,27.0,164.0,63.0
9573,22.0,185.0,75.0
9574,21.0,164.0,62.0
9575,24.0,172.0,48.0
9576,21.0,167.0,60.0
9577,23.0,173.0,71.0
9578,17.0,170.0,71.0
9579,21.0,170.0,71.0
9580,25.0,170.0,71.0
9581,24.0,175.0,81.0
9582,33.0,163.0,48.0
9583,32.0,175.0,90.0
9584,19.0,175.0,54.0
9585,21.0,160.0,59.0
9586,20.0,186.0,80.0
9587,24.0,186.0,80.0
9588,28.0,186.0,80.0
9589,30.0,168.0,74.0
9590,30.0,168.0,74.0
9591,32.0,183.0,70.0
9592,32.0,183.0,70.0
9593,33.0,163.0,60.0
9594,33.0,163.0,60.0
9595,41.0,185.0,84.0
9596,20.0,169.0,63.0
9597,24.0,169.0,63.0
9598,21.0,183.0,75.0
9599,29.0,183.0,75.0
9600,20.0,175.0,71.0
9601,20.0,175.0,71.0
9602,20.0,175.0,71.0
9603,24.0,175.0,71.0
9604,24.0,175.0,71.0
9605,24.0,175.0,71.0
9606,28.0,175.0,71.0
9607,28.0,175.0,71.0
9608,28.0,175.0,71.0
9609,33.0,175.0,73.0
9610,36.0,175.0,73.0
9611,35.0,165.0,56.0
9612,47.0,165.0,56.0
9613,47.0,165.0,56.0
9614,28.0,178.0,72.0
9615,32.0,178.0,72.0
9616,29.0,193.0,90.0
9617,33.0,193.0,90.0
9618,37.0,193.0,90.0
9619,25.0,198.0,83.0
9620,23.0,186.0,99.0
9621,27.0,186.0,99.0
9622,22.0,170.0,66.0
9623,28.0,182.0,91.0
9624,32.0,182.0,91.0
9625,25.0,190.0,98.0
9626,25.0,190.0,98.0
9627,29.0,190.0,98.0
9628,29.0,190.0,98.0
9629,26.0,180.0,70.0
9630,30.0,180.0,70.0
9631,22.0,165.0,67.0
9632,28.0,179.0,86.0
9633,23.0,177.0,85.0
9634,19.0,180.0,71.0
9635,19.0,180.0,71.0
9636,24.0,165.0,59.0
9637,28.0,189.0,85.0
9638,40.0,189.0,85.0
9639,26.0,181.0,80.0
9640,30.0,181.0,80.0
9641,24.0,180.0,79.0
9642,28.0,180.0,79.0
9643,28.0,180.0,79.0
9644,32.0,180.0,79.0
9645,32.0,180.0,79.0
9646,40.0,188.0,84.0
9647,23.0,167.0,68.0
9648,23.0,167.0,68.0
9649,27.0,167.0,68.0
9650,27.0,167.0,68.0
9651,26.0,183.0,81.0
9652,30.0,183.0,81.0
9653,20.0,170.0,61.0
9654,26.0,175.0,56.0
9655,22.0,174.0,65.0
9656,26.0,178.0,85.0
9657,26.0,178.0,85.0
9658,34.0,178.0,85.0
9659,34.0,178.0,85.0
9660,42.0,178.0,85.0
9661,21.0,166.0,58.0
9662,19.0,162.0,52.0
9663,23.0,162.0,52.0
9664,23.0,162.0,52.0
9665,21.0,176.0,68.0
9666,25.0,176.0,68.0
9667,21.0,172.0,64.0
9668,32.0,182.0,92.0
9669,27.0,165.0,55.0
9670,27.0,165.0,55.0
9671,31.0,165.0,55.0
9672,18.0,154.0,42.0
9673,18.0,154.0,42.0
9674,18.0,154.0,42.0
9675,34.0,180.0,67.0
9676,34.0,155.0,55.0
9677,18.0,163.0,64.0
9678,18.0,163.0,64.0
9679,18.0,163.0,64.0
9680,26.0,163.0,64.0
9681,15.0,162.0,59.0
9682,27.0,162.0,59.0
9683,24.0,178.0,74.0
9684,32.0,183.0,88.0
9685,23.0,173.0,68.0
9686,25.0,182.0,72.0
9687,24.0,182.0,75.0
9688,21.0,181.0,67.0
9689,21.0,181.0,67.0
9690,25.0,181.0,67.0
9691,25.0,181.0,67.0
9692,23.0,190.0,90.0
9693,27.0,190.0,90.0
9694,27.0,177.0,80.0
9695,27.0,177.0,80.0
9696,33.0,170.0,60.0
9697,17.0,171.0,61.0
9698,17.0,171.0,61.0
9699,25.0,175.0,75.0
9700,26.0,162.0,62.0
9701,18.0,180.0,76.0
9702,22.0,176.0,66.0
9703,30.0,180.0,93.0
9704,24.0,184.0,90.0
9705,32.0,177.0,74.0
9706,31.0,176.0,70.0
9707,21.0,185.0,82.0
9708,21.0,172.0,52.0
9709,21.0,172.0,52.0
9710,25.0,172.0,52.0
9711,29.0,172.0,52.0
9712,29.0,172.0,52.0
9713,41.0,172.0,52.0
9714,41.0,172.0,52.0
9715,28.0,170.0,56.0
9716,32.0,170.0,56.0
9717,24.0,168.0,62.0
9718,24.0,168.0,62.0
9719,28.0,168.0,62.0
9720,28.0,168.0,62.0
9721,21.0,168.0,67.0
9722,25.0,168.0,67.0
9723,23.0,198.0,130.0
9724,27.0,198.0,130.0
9725,31.0,198.0,130.0
9726,25.0,177.0,75.0
9727,29.0,177.0,75.0
9728,29.0,177.0,75.0
9729,23.0,190.0,82.0
9730,25.0,170.0,66.0
9731,29.0,170.0,66.0
9732,33.0,170.0,66.0
9733,19.0,181.0,78.0
9734,19.0,181.0,78.0
9735,23.0,181.0,78.0
9736,27.0,181.0,78.0
9737,25.0,178.0,74.0
9738,29.0,178.0,74.0
9739,23.0,195.0,120.0
9740,30.0,172.0,54.0
9741,18.0,181.0,67.0
9742,18.0,181.0,67.0
9743,22.0,181.0,67.0
9744,22.0,181.0,67.0
9745,17.0,163.0,63.0
9746,17.0,163.0,63.0
9747,21.0,163.0,63.0
9748,34.0,182.0,84.0
9749,37.0,182.0,84.0
9750,41.0,182.0,84.0
9751,24.0,182.0,81.0
9752,22.0,160.0,56.0
9753,26.0,175.0,54.0
9754,33.0,165.0,86.0
9755,22.0,185.0,97.0
9756,26.0,185.0,97.0
9757,30.0,185.0,97.0
9758,25.0,165.0,56.0
9759,29.0,165.0,56.0
9760,20.0,190.0,85.0
9761,20.0,190.0,85.0
9762,24.0,190.0,85.0
9763,24.0,163.0,48.0
9764,25.0,181.0,80.0
9765,29.0,181.0,80.0
9766,27.0,168.0,73.0
9767,24.0,172.0,59.0
9768,28.0,172.0,59.0
9769,29.0,167.0,62.0
9770,28.0,171.0,60.0
9771,20.0,177.0,65.0
9772,24.0,177.0,65.0
9773,25.0,168.0,73.0
9774,29.0,168.0,73.0
9775,22.0,180.0,83.0
9776,24.0,150.0,50.0
9777,22.0,209.0,108.0
9778,23.0,165.0,66.0
9779,21.0,173.0,75.0
9780,25.0,157.0,58.0
9781,29.0,157.0,58.0
9782,21.0,170.0,39.0
9783,23.0,188.0,90.0
9784,28.0,188.0,90.0
9785,29.0,177.0,65.0
9786,28.0,187.0,120.0
9787,29.0,176.0,76.0
9788,24.0,185.0,80.0
9789,21.0,160.0,66.0
9790,25.0,192.0,94.0
9791,29.0,192.0,94.0
9792,25.0,185.0,94.0
9793,20.0,176.0,59.0
9794,20.0,176.0,59.0
9795,25.0,180.0,97.0
9796,25.0,180.0,97.0
9797,33.0,180.0,97.0
9798,33.0,180.0,97.0
9799,37.0,180.0,97.0
9800,41.0,180.0,97.0
9801,30.0,178.0,75.0
9802,29.0,191.0,81.0
9803,17.0,167.0,57.0
9804,18.0,177.0,76.0
9805,22.0,173.0,81.0
9806,24.0,167.0,67.0
9807,28.0,181.0,74.0
9808,26.0,169.0,65.0
9809,26.0,169.0,65.0
9810,29.0,168.0,58.0
9811,23.0,162.0,50.0
9812,26.0,162.0,60.0
9813,22.0,167.0,59.0
9814,22.0,168.0,65.0
9815,26.0,168.0,65.0
9816,22.0,173.0,58.0
9817,26.0,173.0,58.0
9818,28.0,170.0,90.0
9819,25.0,169.0,65.0
9820,33.0,169.0,65.0
9821,28.0,178.0,76.0
9822,24.0,194.0,97.0
9823,22.0,182.0,85.0
9824,20.0,168.0,54.0
9825,18.0,180.0,110.0
9826,26.0,157.0,67.0
9827,23.0,175.0,65.0
9828,27.0,175.0,65.0
9829,28.0,178.0,68.0
9830,28.0,171.0,65.0
9831,28.0,171.0,65.0
9832,29.0,182.0,86.0
9833,32.0,178.0,81.0
9834,32.0,178.0,81.0
9835,20.0,185.0,79.0
9836,20.0,185.0,79.0
9837,24.0,185.0,79.0
9838,15.0,178.0,70.0
9839,15.0,178.0,70.0
9840,15.0,178.0,70.0
9841,15.0,178.0,70.0
9842,32.0,173.0,71.0
9843,21.0,205.0,105.0
9844,25.0,205.0,105.0
9845,29.0,205.0,105.0
9846,27.0,167.0,68.0
9847,21.0,175.0,73.0
9848,22.0,183.0,90.0
9849,34.0,183.0,90.0
9850,24.0,174.0,62.0
9851,19.0,178.0,74.0
9852,29.0,190.0,93.0
9853,33.0,190.0,93.0
9854,24.0,176.0,70.0
9855,20.0,172.0,70.0
9856,24.0,172.0,70.0
9857,18.0,172.0,73.0
9858,27.0,164.0,70.0
9859,31.0,164.0,70.0
9860,21.0,181.0,100.0
9861,37.0,181.0,100.0
9862,17.0,165.0,55.0
9863,21.0,165.0,55.0
9864,29.0,165.0,55.0
9865,19.0,160.0,61.0
9866,25.0,165.0,65.5
9867,29.0,165.0,65.5
9868,33.0,165.0,65.5
9869,37.0,165.0,65.5
9870,22.0,169.0,61.0
9871,26.0,169.0,61.0
9872,30.0,169.0,61.0
9873,34.0,169.0,61.0
9874,20.0,185.0,71.0
9875,24.0,185.0,71.0
9876,24.0,171.0,62.0
9877,24.0,171.0,62.0
9878,23.0,173.0,53.0
9879,27.0,173.0,53.0
9880,20.0,194.0,85.0
9881,20.0,194.0,85.0
9882,26.0,190.0,125.0
9883,22.0,176.0,74.0
9884,22.0,176.0,74.0
9885,26.0,176.0,74.0
9886,18.0,175.0,57.0
9887,22.0,175.0,57.0
9888,22.0,175.0,57.0
9889,26.0,185.0,74.0
9890,30.0,185.0,74.0
9891,22.0,172.0,85.0
9892,26.0,186.0,84.0
9893,21.0,170.0,75.0
9894,31.0,180.0,79.0
9895,24.0,174.0,66.0
9896,21.0,183.0,80.0
9897,30.0,183.0,79.0
9898,26.0,177.0,61.0
9899,18.0,165.0,55.0
9900,22.0,165.0,55.0
9901,22.0,165.0,55.0
9902,24.0,180.0,68.0
9903,20.0,188.0,81.0
9904,24.0,188.0,81.0
9905,26.0,180.0,72.0
9906,22.0,176.0,69.0
9907,22.0,176.0,69.0
9908,26.0,176.0,69.0
9909,26.0,176.0,69.0
9910,22.0,180.0,86.0
9911,22.0,168.0,68.0
9912,22.0,168.0,68.0
9913,20.0,174.0,75.0
9914,26.0,192.0,85.0
9915,31.0,192.0,85.0
9916,19.0,163.0,51.0
9917,17.0,196.0,88.0
9918,21.0,196.0,88.0
9919,21.0,196.0,88.0
9920,30.0,165.0,64.0
9921,22.0,178.0,64.0
9922,22.0,178.0,64.0
9923,22.0,178.0,64.0
9924,24.0,178.0,64.0
9925,24.0,178.0,64.0
9926,28.0,178.0,64.0
9927,28.0,178.0,64.0
9928,32.0,178.0,64.0
9929,32.0,178.0,64.0
9930,31.0,165.0,71.0
9931,27.0,179.0,68.0
9932,20.0,156.0,66.0
9933,24.0,156.0,66.0
9934,31.0,176.0,70.0
9935,43.0,176.0,70.0
9936,27.0,171.0,70.0
9937,22.0,172.0,98.5
9938,26.0,172.0,98.5
9939,24.0,182.0,96.0
9940,23.0,185.0,90.0
9941,17.0,180.0,86.0
9942,21.0,180.0,86.0
9943,25.0,180.0,86.0
9944,21.0,180.0,74.0
9945,24.0,171.0,67.0
9946,24.0,171.0,67.0
9947,28.0,171.0,67.0
9948,23.0,195.0,90.0
9949,27.0,195.0,90.0
9950,20.0,167.0,62.0
9951,28.0,167.0,62.0
9952,21.0,175.0,73.0
9953,23.0,195.0,89.0
9954,27.0,195.0,89.0
9955,31.0,195.0,89.0
9956,31.0,180.0,84.0
9957,35.0,180.0,84.0
9958,24.0,191.0,90.0
9959,29.0,176.0,74.0
9960,19.0,171.0,71.0
9961,27.0,164.0,57.0
9962,21.0,168.0,69.0
9963,29.0,168.0,69.0
9964,19.0,165.0,69.0
9965,19.0,165.0,69.0
9966,23.0,165.0,69.0
9967,27.0,165.0,69.0
9968,27.0,165.0,69.0
9969,31.0,165.0,69.0
9970,31.0,165.0,69.0
9971,35.0,165.0,69.0
9972,35.0,165.0,69.0
9973,18.0,189.0,82.0
9974,18.0,189.0,82.0
9975,22.0,189.0,82.0
9976,22.0,189.0,82.0
9977,22.0,189.0,82.0
9978,26.0,189.0,82.0
9979,26.0,189.0,82.0
9980,26.0,189.0,82.0
9981,30.0,189.0,82.0
9982,30.0,189.0,82.0
9983,30.0,189.0,82.0
9984,34.0,189.0,82.0
9985,34.0,189.0,82.0
9986,34.0,189.0,82.0
9987,25.0,178.0,65.0
9988,29.0,178.0,65.0
9989,33.0,178.0,65.0
9990,21.0,179.0,63.0
9991,26.0,182.0,92.0
9992,26.0,188.0,88.0
