,Age,Height,Weight,Anomalies
41604,21.0,182.0,68.0,1
41605,19.0,175.0,64.0,1
41606,25.0,197.0,95.0,1
41607,29.0,197.0,95.0,1
41608,29.0,197.0,95.0,1
41609,33.0,197.0,95.0,1
41610,33.0,197.0,95.0,1
41611,27.0,199.0,95.0,1
41612,31.0,199.0,95.0,1
41613,23.0,169.0,51.0,1
41614,27.0,198.0,94.0,1
41615,31.0,198.0,94.0,1
41616,35.0,198.0,94.0,-1
41617,26.0,182.0,147.0,-1
41618,30.0,182.0,147.0,-1
41619,34.0,182.0,147.0,-1
41620,17.0,175.0,57.0,1
41621,29.0,175.0,57.0,1
41622,32.0,178.0,73.0,1
41623,22.0,170.0,50.0,1
41624,26.0,170.0,50.0,1
41625,24.0,180.0,91.0,1
41626,28.0,180.0,91.0,1
41627,32.0,180.0,91.0,1
41628,22.0,187.0,80.0,1
41629,29.0,176.0,68.0,1
41630,23.0,170.0,62.0,1
41631,23.0,188.0,120.0,-1
41632,27.0,188.0,120.0,-1
41633,29.0,175.0,65.0,1
41634,27.0,168.0,62.0,1
41635,12.0,178.0,73.0,-1
41636,16.0,178.0,73.0,1
41637,18.0,197.0,87.0,-1
41638,22.0,197.0,87.0,1
41639,26.0,197.0,87.0,1
41640,26.0,197.0,87.0,1
41641,24.0,192.0,98.0,1
41642,27.0,197.0,80.0,1
41643,18.0,164.0,45.0,-1
41644,21.0,167.0,67.0,1
41645,25.0,160.0,56.0,1
41646,20.0,171.0,56.0,1
41647,24.0,171.0,56.0,1
41648,27.0,166.0,59.0,1
41649,27.0,166.0,59.0,1
41650,27.0,166.0,59.0,1
41651,27.0,168.0,78.0,1
41652,20.0,191.0,87.0,1
41653,28.0,172.0,56.0,1
41654,32.0,172.0,56.0,1
41655,36.0,187.0,85.0,1
41656,27.0,196.0,93.0,1
41657,29.0,182.0,78.0,1
41658,32.0,180.0,78.0,1
41659,32.0,186.0,92.0,1
41660,24.0,167.0,56.0,1
41661,34.0,167.0,56.0,1
41662,21.0,182.0,84.0,1
41663,22.0,179.0,81.0,1
41664,32.0,185.0,85.0,1
41665,22.0,181.0,87.0,1
41666,22.0,169.0,68.0,1
41667,23.0,177.0,80.0,1
41668,24.0,185.0,71.0,1
41669,15.0,163.0,54.0,-1
41670,31.0,175.0,69.0,1
41671,35.0,175.0,69.0,1
41672,37.0,170.0,61.0,1
41673,37.0,170.0,61.0,1
41674,41.0,175.0,86.0,-1
41675,31.0,174.0,58.0,1
41676,30.0,188.0,74.0,1
41677,28.0,181.0,91.0,1
41678,23.0,193.0,130.0,-1
41679,21.0,167.0,69.0,1
41680,25.0,167.0,69.0,1
41681,25.0,182.0,88.0,1
41682,28.0,182.0,88.0,1
41683,21.0,186.0,93.0,1
41684,25.0,186.0,93.0,1
41685,21.0,170.0,85.0,1
41686,25.0,170.0,85.0,1
41687,29.0,170.0,85.0,1
41688,26.0,175.0,82.0,1
41689,30.0,175.0,82.0,1
41690,35.0,166.0,64.0,1
41691,26.0,185.0,73.0,1
41692,26.0,185.0,73.0,1
41693,30.0,185.0,73.0,1
41694,34.0,185.0,73.0,1
41695,34.0,185.0,73.0,1
41696,31.0,171.0,62.0,1
41697,35.0,180.0,82.0,1
41698,39.0,180.0,82.0,1
41699,25.0,189.0,85.0,1
41700,21.0,158.0,71.0,-1
41701,25.0,158.0,71.0,1
41702,29.0,158.0,71.0,1
41703,25.0,192.0,88.0,1
41704,18.0,175.0,63.0,1
41705,24.0,202.0,103.0,-1
41706,28.0,202.0,103.0,-1
41707,67.0,168.0,62.0,-1
41708,67.0,168.0,62.0,-1
41709,71.0,168.0,62.0,-1
41710,23.0,163.0,50.0,1
41711,19.0,167.0,62.0,1
41712,23.0,167.0,62.0,1
41713,27.0,167.0,62.0,1
41714,24.0,178.0,90.0,1
41715,33.0,180.0,82.0,1
41716,25.0,178.0,104.0,1
41717,25.0,178.0,104.0,1
41718,29.0,178.0,104.0,1
41719,29.0,178.0,104.0,1
41720,33.0,178.0,104.0,-1
41721,33.0,178.0,104.0,-1
41722,26.0,157.0,56.0,1
41723,32.0,193.0,95.0,1
41724,29.0,162.0,48.0,1
41725,39.0,165.0,68.0,1
41726,17.0,185.0,72.0,1
41727,28.0,160.0,50.0,1
41728,31.0,190.0,92.0,1
41729,31.0,181.0,78.0,1
41730,18.0,193.0,92.0,-1
41731,34.0,178.0,90.0,1
41732,28.0,183.0,87.0,1
41733,28.0,183.0,87.0,1
41734,56.0,171.0,83.0,-1
41735,59.0,171.0,83.0,-1
41736,24.0,185.0,83.0,1
41737,23.0,196.0,93.0,1
41738,16.0,158.0,47.0,-1
41739,16.0,158.0,47.0,-1
41740,22.0,170.0,72.0,1
41741,24.0,190.0,89.0,1
41742,24.0,167.0,59.0,1
41743,24.0,167.0,59.0,1
41744,26.0,167.0,59.0,1
41745,21.0,191.0,81.0,1
41746,25.0,191.0,81.0,1
41747,20.0,183.0,80.0,1
41748,25.0,169.0,55.0,1
41749,26.0,180.0,69.0,1
41750,18.0,156.0,65.0,-1
41751,18.0,156.0,65.0,-1
41752,21.0,156.0,65.0,-1
41753,21.0,156.0,65.0,-1
41754,27.0,178.0,91.0,1
41755,31.0,178.0,91.0,1
41756,35.0,178.0,91.0,1
41757,24.0,183.0,72.0,1
41758,40.0,177.0,85.0,-1
41759,44.0,177.0,85.0,-1
41760,24.0,183.0,88.0,1
41761,22.0,182.0,91.0,1
41762,22.0,188.0,100.0,1
41763,32.0,160.0,54.0,1
41764,19.0,159.0,60.0,1
41765,30.0,191.0,98.0,1
41766,20.0,190.0,75.0,1
41767,24.0,190.0,75.0,1
41768,33.0,167.0,58.0,1
41769,18.0,161.0,51.0,1
41770,35.0,185.0,82.0,1
41771,31.0,177.0,70.0,1
41772,24.0,173.0,71.0,1
41773,24.0,173.0,71.0,1
41774,22.0,175.0,79.0,1
41775,26.0,175.0,79.0,1
41776,21.0,192.0,90.0,1
41777,17.0,182.0,65.0,1
41778,17.0,182.0,65.0,1
41779,17.0,182.0,65.0,1
41780,27.0,182.0,65.0,1
41781,22.0,164.0,56.0,1
41782,19.0,182.0,97.0,1
41783,23.0,182.0,97.0,1
41784,25.0,182.0,97.0,1
41785,29.0,182.0,97.0,1
41786,15.0,153.0,46.0,-1
41787,15.0,153.0,46.0,-1
41788,15.0,153.0,46.0,-1
41789,24.0,181.0,71.0,1
41790,28.0,181.0,71.0,1
41791,32.0,181.0,71.0,1
41792,36.0,190.0,83.0,1
41793,20.0,176.0,73.0,1
41794,22.0,186.0,66.0,1
41795,20.0,196.0,90.0,1
41796,27.0,196.0,90.0,1
41797,32.0,196.0,90.0,1
41798,32.0,196.0,90.0,1
41799,41.0,188.0,82.0,-1
41800,22.0,186.0,73.0,1
41801,30.0,186.0,73.0,1
41802,34.0,186.0,73.0,1
41803,27.0,180.0,90.0,1
41804,22.0,185.0,70.0,1
41805,30.0,177.0,62.0,1
41806,24.0,163.0,51.0,1
41807,19.0,165.0,56.0,1
41808,16.0,154.0,50.0,-1
41809,15.0,185.0,73.0,-1
41810,15.0,185.0,73.0,-1
41811,19.0,185.0,73.0,1
41812,23.0,185.0,73.0,1
41813,24.0,192.0,95.0,1
41814,14.0,174.0,55.0,-1
41815,23.0,180.0,66.0,1
41816,26.0,170.0,74.0,1
41817,30.0,163.0,55.0,1
41818,30.0,163.0,55.0,1
41819,34.0,163.0,55.0,1
41820,22.0,169.0,57.0,1
41821,19.0,180.0,88.0,1
41822,22.0,191.0,74.0,1
41823,22.0,191.0,74.0,1
41824,26.0,191.0,74.0,1
41825,26.0,191.0,74.0,1
41826,30.0,203.0,91.0,-1
41827,22.0,164.0,48.0,1
41828,19.0,162.0,52.0,1
41829,19.0,162.0,52.0,1
41830,22.0,181.0,69.0,1
41831,22.0,181.0,69.0,1
41832,19.0,189.0,83.0,1
41833,29.0,176.0,76.0,1
41834,26.0,197.0,84.0,1
41835,29.0,183.0,95.0,1
41836,33.0,183.0,95.0,1
41837,22.0,191.0,91.0,1
41838,24.0,183.0,96.0,1
41839,26.0,177.0,93.0,1
41840,34.0,177.0,93.0,1
41841,26.0,177.0,84.0,1
41842,34.0,191.0,95.0,1
41843,38.0,191.0,95.0,-1
41844,27.0,184.0,88.0,1
41845,23.0,176.0,65.0,1
41846,18.0,179.0,82.0,1
41847,22.0,179.0,82.0,1
41848,26.0,179.0,82.0,1
41849,21.0,200.0,76.0,-1
41850,28.0,180.0,63.0,1
41851,29.0,208.0,90.0,-1
41852,27.0,171.0,65.0,1
41853,25.0,196.0,91.0,1
41854,29.0,175.0,67.0,1
41855,25.0,183.0,81.0,1
41856,25.0,184.0,78.0,1
41857,18.0,183.0,76.0,1
41858,26.0,188.0,84.0,1
41859,28.0,175.0,62.0,1
41860,16.0,178.0,52.0,-1
41861,30.0,181.0,85.0,1
41862,27.0,178.0,68.0,1
41863,26.0,181.0,73.0,1
41864,24.0,181.0,80.0,1
41865,24.0,181.0,80.0,1
41866,36.0,178.0,77.0,1
41867,40.0,178.0,77.0,1
41868,30.0,182.0,82.0,1
41869,16.0,167.0,56.0,1
41870,16.0,167.0,56.0,1
41871,17.0,157.0,57.0,-1
41872,17.0,157.0,57.0,-1
41873,31.0,174.0,60.0,1
41874,35.0,174.0,60.0,1
41875,39.0,174.0,60.0,1
41876,18.0,183.0,64.0,1
41877,18.0,183.0,78.0,1
41878,21.0,184.0,83.0,1
41879,24.0,179.0,69.0,1
41880,31.0,176.0,87.0,1
41881,23.0,154.0,58.0,1
41882,20.0,174.0,86.0,1
41883,24.0,174.0,86.0,1
41884,24.0,174.0,86.0,1
41885,26.0,190.0,81.0,1
41886,30.0,190.0,81.0,1
41887,33.0,181.0,68.0,1
41888,22.0,180.0,93.0,1
41889,26.0,180.0,93.0,1
41890,27.0,165.0,51.0,1
41891,24.0,191.0,86.0,1
41892,24.0,197.0,98.0,1
41893,32.0,197.0,98.0,1
41894,36.0,197.0,98.0,-1
41895,40.0,197.0,98.0,-1
41896,30.0,174.0,73.0,1
41897,26.0,173.0,74.0,1
41898,32.0,185.0,64.0,1
41899,32.0,185.0,64.0,1
41900,24.0,181.0,100.0,1
41901,19.0,190.0,117.0,-1
41902,27.0,190.0,117.0,-1
41903,24.0,161.0,55.0,1
41904,24.0,161.0,55.0,1
41905,17.0,174.0,55.0,1
41906,21.0,174.0,55.0,1
41907,34.0,177.0,67.0,1
41908,34.0,177.0,67.0,1
41909,21.0,194.0,82.0,1
41910,25.0,185.0,78.0,1
41911,33.0,185.0,78.0,1
41912,30.0,168.0,57.0,1
41913,29.0,179.0,77.0,1
41914,16.0,168.0,62.0,1
41915,20.0,188.0,128.0,-1
41916,25.0,188.0,128.0,-1
41917,28.0,188.0,128.0,-1
41918,25.0,150.0,45.0,-1
41919,25.0,150.0,45.0,-1
41920,27.0,150.0,45.0,-1
41921,32.0,168.0,50.0,1
41922,23.0,165.0,51.0,1
41923,23.0,165.0,51.0,1
41924,29.0,165.0,51.0,1
41925,21.0,192.0,81.0,1
41926,29.0,172.0,72.0,1
41927,26.0,183.0,78.0,1
41928,22.0,191.0,65.0,1
41929,18.0,178.0,72.0,1
41930,34.0,178.0,72.0,1
41931,15.0,158.0,43.0,-1
41932,20.0,173.0,78.0,1
41933,28.0,173.0,78.0,1
41934,23.0,180.0,90.0,1
41935,19.0,175.0,74.0,1
41936,15.0,146.0,36.0,-1
41937,15.0,146.0,36.0,-1
41938,15.0,146.0,36.0,-1
41939,17.0,151.0,47.0,-1
41940,17.0,151.0,47.0,-1
41941,17.0,151.0,47.0,-1
41942,21.0,151.0,47.0,-1
41943,21.0,151.0,47.0,-1
41944,19.0,156.0,47.0,-1
41945,19.0,156.0,47.0,-1
41946,19.0,156.0,47.0,-1
41947,19.0,156.0,47.0,-1
41948,27.0,156.0,47.0,-1
41949,27.0,156.0,47.0,-1
41950,26.0,192.0,86.0,1
41951,17.0,164.0,63.0,1
41952,21.0,160.0,69.0,1
41953,34.0,174.0,66.0,1
41954,20.0,183.0,97.0,1
41955,19.0,170.0,59.5,1
41956,28.0,174.0,66.0,1
41957,32.0,174.0,66.0,1
41958,27.0,184.0,81.0,1
41959,29.0,170.0,74.0,1
41960,25.0,175.0,90.0,1
41961,29.0,175.0,90.0,1
41962,19.0,172.0,69.0,1
41963,20.0,178.0,81.0,1
41964,54.0,177.0,68.0,-1
41965,19.0,150.0,56.0,-1
41966,20.0,186.0,69.0,1
41967,24.0,186.0,69.0,1
41968,26.0,164.0,54.0,1
41969,30.0,164.0,54.0,1
41970,23.0,185.0,97.0,1
41971,23.0,185.0,97.0,1
41972,21.0,193.0,100.0,1
41973,25.0,193.0,100.0,1
41974,34.0,170.0,57.0,1
41975,17.0,180.0,62.0,1
41976,17.0,180.0,62.0,1
41977,24.0,193.0,73.0,1
41978,26.0,191.0,92.0,1
41979,15.0,175.0,57.0,-1
41980,15.0,175.0,57.0,-1
41981,22.0,187.0,82.0,1
41982,26.0,187.0,82.0,1
41983,30.0,187.0,82.0,1
41984,20.0,174.0,63.0,1
41985,29.0,176.0,77.0,1
41986,23.0,190.0,75.0,1
41987,18.0,185.0,80.0,1
41988,30.0,183.0,95.0,1
41989,28.0,163.0,62.0,1
41990,18.0,152.0,46.0,-1
41991,18.0,152.0,46.0,-1
41992,18.0,152.0,46.0,-1
41993,22.0,187.0,74.0,1
41994,15.0,159.0,50.0,-1
41995,18.0,157.0,49.0,-1
41996,18.0,157.0,49.0,-1
41997,18.0,157.0,49.0,-1
41998,18.0,157.0,49.0,-1
41999,28.0,157.0,58.0,1
42000,28.0,157.0,58.0,1
42001,23.0,191.0,90.0,1
42002,30.0,183.0,78.0,1
42003,34.0,170.0,72.0,1
42004,22.0,191.0,95.0,1
42005,26.0,181.0,89.0,1
42006,26.0,181.0,89.0,1
42007,30.0,181.0,89.0,1
42008,30.0,181.0,89.0,1
42009,34.0,181.0,89.0,1
42010,36.0,181.0,89.0,1
42011,22.0,171.0,66.0,1
42012,34.0,172.0,75.0,1
42013,38.0,172.0,75.0,1
42014,43.0,172.0,75.0,-1
42015,22.0,195.0,103.0,-1
42016,39.0,180.0,84.0,1
42017,24.0,179.0,71.0,1
42018,28.0,179.0,71.0,1
42019,27.0,164.0,67.0,1
42020,28.0,186.0,92.0,1
42021,22.0,184.0,85.0,1
42022,26.0,184.0,85.0,1
42023,27.0,182.0,72.0,1
42024,24.0,187.0,82.0,1
42025,31.0,178.0,84.0,1
42026,30.0,173.0,74.0,1
42027,30.0,173.0,74.0,1
42028,30.0,173.0,74.0,1
42029,21.0,170.0,105.0,-1
42030,23.0,171.0,58.0,1
42031,25.0,171.0,58.0,1
42032,22.0,167.0,51.0,1
42033,35.0,183.0,74.0,1
42034,21.0,185.0,89.0,1
42035,36.0,178.0,106.0,-1
42036,28.0,156.0,73.0,1
42037,28.0,156.0,73.0,1
42038,22.0,171.0,67.0,1
42039,22.0,162.0,60.0,1
42040,22.0,162.0,60.0,1
42041,26.0,162.0,60.0,1
42042,26.0,162.0,60.0,1
42043,19.0,165.0,65.0,1
42044,23.0,165.0,65.0,1
42045,19.0,158.0,71.0,-1
42046,23.0,158.0,71.0,1
42047,33.0,152.0,54.0,-1
42048,31.0,175.0,73.0,1
42049,22.0,163.0,74.0,1
42050,26.0,163.0,74.0,1
42051,32.0,187.0,80.0,1
42052,20.0,193.0,82.0,1
42053,20.0,193.0,82.0,1
42054,28.0,180.0,94.0,1
42055,27.0,194.0,89.0,1
42056,24.0,173.0,57.0,1
42057,32.0,173.0,57.0,1
42058,32.0,173.0,57.0,1
42059,20.0,173.0,54.0,1
42060,25.0,190.0,84.0,1
42061,23.0,191.0,76.0,1
42062,31.0,156.0,50.0,-1
42063,31.0,156.0,50.0,-1
42064,35.0,156.0,50.0,-1
42065,35.0,156.0,50.0,-1
42066,40.0,178.0,64.0,-1
42067,19.0,180.0,69.0,1
42068,19.0,180.0,69.0,1
42069,26.0,188.0,103.0,1
42070,24.0,184.0,68.0,1
42071,28.0,184.0,68.0,1
42072,32.0,184.0,68.0,1
42073,32.0,184.0,68.0,1
42074,26.0,186.0,82.0,1
42075,24.0,192.0,91.0,1
42076,24.0,192.0,91.0,1
42077,21.0,171.0,62.0,1
42078,25.0,187.0,75.0,1
42079,22.0,184.0,82.0,1
42080,26.0,191.0,89.0,1
42081,30.0,174.0,73.0,1
42082,20.0,151.0,43.0,-1
42083,18.0,186.0,76.0,1
42084,24.0,148.0,46.0,-1
42085,28.0,148.0,46.0,-1
42086,25.0,161.0,48.0,1
42087,27.0,183.0,93.0,1
42088,27.0,183.0,93.0,1
42089,19.0,180.0,90.0,1
42090,17.0,183.0,64.0,1
42091,25.0,186.0,85.0,1
42092,33.0,186.0,85.0,1
42093,31.0,183.0,79.0,1
42094,22.0,201.0,90.0,-1
42095,30.0,166.0,63.0,1
42096,36.0,174.0,60.0,1
42097,24.0,186.0,86.0,1
42098,25.0,188.0,76.0,1
42099,28.0,185.0,107.0,1
42100,32.0,185.0,107.0,1
42101,23.0,191.0,86.0,1
42102,39.0,183.0,70.0,1
42103,22.0,155.0,59.0,1
42104,22.0,155.0,59.0,1
42105,22.0,155.0,59.0,1
42106,22.0,155.0,59.0,1
42107,26.0,155.0,59.0,1
42108,26.0,155.0,59.0,1
42109,26.0,155.0,59.0,1
42110,23.0,165.0,74.0,1
42111,31.0,152.0,52.0,-1
42112,25.0,183.0,83.0,1
42113,18.0,183.0,73.0,1
42114,36.0,170.0,73.0,1
42115,23.0,179.0,86.0,1
42116,27.0,179.0,86.0,1
42117,31.0,179.0,86.0,1
42118,35.0,169.0,64.0,1
42119,24.0,194.0,128.0,-1
42120,28.0,194.0,128.0,-1
42121,26.0,180.0,87.0,1
42122,21.0,174.0,66.0,1
42123,24.0,192.0,90.0,1
42124,32.0,192.0,90.0,1
42125,29.0,186.0,100.0,1
42126,28.0,172.0,83.0,1
42127,15.0,158.0,46.0,-1
42128,15.0,158.0,46.0,-1
42129,34.0,179.0,72.0,1
42130,21.0,197.0,100.0,-1
42131,25.0,197.0,100.0,1
42132,17.0,181.0,74.0,1
42133,17.0,181.0,74.0,1
42134,28.0,173.0,77.0,1
42135,30.0,174.0,71.0,1
42136,20.0,166.0,58.0,1
42137,33.0,165.0,63.0,1
42138,18.0,156.0,58.0,-1
42139,39.0,164.0,65.0,-1
42140,36.0,185.0,95.0,1
42141,26.0,193.0,119.0,-1
42142,20.0,157.0,61.0,-1
42143,17.0,164.0,56.0,1
42144,24.0,156.0,48.0,1
42145,23.0,158.0,50.0,1
42146,27.0,158.0,50.0,1
42147,15.0,144.0,36.0,-1
42148,15.0,144.0,36.0,-1
42149,15.0,144.0,36.0,-1
42150,21.0,203.0,102.0,-1
42151,21.0,161.0,60.0,1
42152,28.0,191.0,93.0,1
42153,29.0,183.0,71.0,1
42154,29.0,183.0,71.0,1
42155,33.0,183.0,71.0,1
42156,33.0,183.0,71.0,1
42157,37.0,183.0,71.0,1
42158,41.0,183.0,71.0,-1
42159,45.0,183.0,71.0,-1
42160,45.0,183.0,71.0,-1
42161,23.0,192.0,88.0,1
42162,27.0,175.0,57.0,1
42163,24.0,196.0,101.0,1
42164,28.0,196.0,101.0,1
42165,32.0,196.0,101.0,1
42166,36.0,170.0,66.0,1
42167,24.0,157.0,60.0,1
42168,28.0,157.0,60.0,1
42169,26.0,154.0,56.0,1
42170,30.0,174.0,70.0,1
42171,28.0,192.0,100.0,1
42172,32.0,192.0,100.0,1
42173,35.0,188.0,95.0,1
42174,24.0,169.0,50.0,1
42175,19.0,182.0,74.0,1
42176,15.0,175.0,65.0,-1
42177,22.0,190.0,123.0,-1
42178,26.0,190.0,123.0,-1
42179,20.0,183.0,76.0,1
42180,25.0,188.0,95.0,1
42181,28.0,194.0,85.0,1
42182,20.0,169.0,77.0,1
42183,30.0,167.0,45.0,-1
42184,21.0,171.0,100.5,-1
42185,25.0,171.0,100.5,1
42186,18.0,188.0,79.0,1
42187,24.0,193.0,98.0,1
42188,32.0,193.0,98.0,1
42189,22.0,193.0,94.0,1
42190,24.0,170.0,68.0,1
42191,17.0,181.0,71.0,1
42192,22.0,170.0,53.0,1
42193,24.0,175.0,57.0,1
42194,28.0,161.0,53.0,1
42195,24.0,191.0,84.0,1
42196,22.0,187.0,90.0,1
42197,26.0,187.0,90.0,1
42198,20.0,185.0,98.0,1
42199,29.0,188.0,84.0,1
42200,28.0,192.0,80.0,1
42201,28.0,179.0,93.0,1
42202,18.0,157.0,47.0,-1
42203,24.0,188.0,86.0,1
42204,28.0,188.0,86.0,1
42205,23.0,193.0,80.0,1
42206,31.0,193.0,80.0,1
42207,35.0,193.0,80.0,1
42208,22.0,195.0,86.0,1
42209,16.0,163.0,50.0,-1
42210,22.0,190.0,91.0,1
42211,26.0,190.0,91.0,1
42212,25.0,183.0,69.0,1
42213,44.0,172.0,76.0,-1
42214,13.0,165.0,50.0,-1
42215,13.0,165.0,50.0,-1
42216,30.0,183.0,78.0,1
42217,21.0,150.0,48.0,-1
42218,25.0,185.0,102.0,1
42219,29.0,204.0,92.0,-1
42220,27.0,160.0,52.0,1
42221,22.0,185.0,85.0,1
42222,22.0,185.0,85.0,1
42223,26.0,185.0,85.0,1
42224,20.0,186.0,72.0,1
42225,37.0,178.0,84.0,1
42226,20.0,184.0,80.0,1
42227,30.0,183.0,70.0,1
42228,29.0,195.0,91.0,1
42229,19.0,183.0,68.0,1
42230,26.0,188.0,77.0,1
42231,26.0,188.0,77.0,1
42232,37.0,192.0,85.0,-1
42233,41.0,192.0,85.0,-1
42234,33.0,178.0,60.0,1
42235,30.0,176.0,72.0,1
42236,25.0,185.0,93.0,1
42237,25.0,185.0,100.5,1
42238,23.0,187.0,70.0,1
42239,16.0,157.0,52.0,-1
42240,16.0,157.0,52.0,-1
42241,16.0,157.0,52.0,-1
42242,23.0,208.0,98.0,-1
42243,27.0,208.0,98.0,-1
42244,22.0,211.0,120.0,-1
42245,24.0,193.0,81.0,1
42246,27.0,177.0,84.0,1
42247,17.0,182.0,68.0,1
42248,29.0,196.0,80.0,1
42249,21.0,187.0,73.0,1
42250,21.0,187.0,73.0,1
42251,28.0,187.0,73.0,1
42252,28.0,187.0,73.0,1
42253,31.0,178.0,67.0,1
42254,15.0,173.0,63.0,-1
42255,18.0,163.0,50.0,1
42256,29.0,200.0,100.0,-1
42257,31.0,174.0,69.0,1
42258,27.0,180.0,78.0,1
42259,33.0,162.0,70.0,1
42260,33.0,162.0,70.0,1
42261,37.0,162.0,70.0,1
42262,37.0,162.0,70.0,1
42263,49.0,178.0,80.0,-1
42264,26.0,170.0,53.0,1
42265,22.0,168.0,73.0,1
42266,19.0,165.0,55.0,1
42267,24.0,176.0,59.0,1
42268,28.0,176.0,59.0,1
42269,32.0,176.0,59.0,1
42270,21.0,189.0,84.0,1
42271,19.0,184.0,73.0,1
42272,21.0,162.0,55.0,1
42273,21.0,162.0,55.0,1
42274,16.0,180.0,82.0,-1
42275,19.0,183.0,81.0,1
42276,23.0,183.0,81.0,1
42277,27.0,183.0,81.0,1
42278,26.0,192.0,84.0,1
42279,30.0,192.0,84.0,1
42280,19.0,170.0,69.0,1
42281,29.0,183.0,93.0,1
42282,35.0,178.0,90.0,1
42283,24.0,189.0,92.0,1
42284,40.0,189.0,92.0,-1
42285,25.0,188.0,76.0,1
42286,22.0,194.0,130.0,-1
42287,16.0,193.0,86.0,-1
42288,33.0,172.0,63.0,1
42289,37.0,172.0,63.0,1
42290,41.0,172.0,63.0,1
42291,45.0,172.0,63.0,-1
42292,53.0,172.0,63.0,-1
42293,53.0,172.0,63.0,-1
42294,28.0,185.0,93.0,1
42295,28.0,185.0,93.0,1
42296,32.0,185.0,93.0,1
42297,36.0,185.0,93.0,1
42298,35.0,170.0,66.0,1
42299,35.0,170.0,66.0,1
42300,39.0,170.0,66.0,1
42301,43.0,170.0,66.0,-1
42302,26.0,175.0,84.0,1
42303,30.0,175.0,84.0,1
42304,31.0,177.0,77.0,1
42305,31.0,177.0,77.0,1
42306,24.0,161.0,57.0,1
42307,28.0,161.0,57.0,1
42308,39.0,174.0,79.0,1
42309,24.0,171.0,66.0,1
42310,24.0,171.0,66.0,1
42311,28.0,171.0,66.0,1
42312,37.0,178.0,75.0,1
42313,41.0,178.0,75.0,1
42314,19.0,184.0,68.0,1
42315,20.0,183.0,94.0,1
42316,23.0,162.0,57.0,1
42317,25.0,175.0,56.0,1
42318,30.0,171.0,90.0,1
42319,35.0,183.0,73.0,1
42320,23.0,186.0,102.0,1
42321,27.0,186.0,102.0,1
42322,31.0,186.0,102.0,1
42323,35.0,186.0,102.0,-1
42324,27.0,196.0,96.0,1
42325,29.0,193.0,94.0,1
42326,33.0,193.0,94.0,1
42327,21.0,193.0,85.0,1
42328,21.0,193.0,85.0,1
42329,18.0,171.0,78.0,1
42330,26.0,171.0,78.0,1
42331,26.0,171.0,78.0,1
42332,28.0,171.0,78.0,1
42333,32.0,171.0,78.0,1
42334,32.0,171.0,78.0,1
42335,31.0,186.0,80.0,1
42336,31.0,186.0,80.0,1
42337,29.0,185.0,83.0,1
42338,31.0,181.0,70.0,1
42339,34.0,188.0,79.0,1
42340,26.0,187.0,86.0,1
42341,29.0,187.0,86.0,1
42342,31.0,167.0,67.0,1
42343,20.0,180.0,90.0,1
42344,24.0,162.0,55.0,1
42345,24.0,162.0,55.0,1
42346,28.0,162.0,55.0,1
42347,27.0,177.0,72.0,1
42348,21.0,168.0,78.0,1
42349,25.0,168.0,78.0,1
42350,25.0,168.0,78.0,1
42351,29.0,175.0,63.0,1
42352,23.0,190.0,95.0,1
42353,39.0,190.0,95.0,-1
42354,21.0,194.0,115.0,-1
42355,25.0,194.0,115.0,-1
42356,23.0,187.0,82.0,1
42357,27.0,187.0,82.0,1
42358,25.0,177.0,80.0,1
42359,29.0,177.0,80.0,1
42360,26.0,189.0,77.0,1
42361,26.0,179.0,72.0,1
42362,30.0,182.0,75.0,1
42363,22.0,182.0,86.0,1
42364,24.0,182.0,86.0,1
42365,26.0,183.0,90.0,1
42366,30.0,180.0,83.0,1
42367,26.0,202.0,94.0,1
42368,15.0,166.0,62.0,-1
42369,15.0,166.0,62.0,-1
42370,28.0,183.0,90.0,1
42371,19.0,193.0,77.0,1
42372,24.0,198.0,101.0,1
42373,21.0,173.0,53.0,1
42374,31.0,175.0,59.0,1
42375,29.0,184.0,88.0,1
42376,23.0,185.0,107.0,1
42377,27.0,185.0,107.0,1
42378,24.0,172.0,58.0,1
42379,32.0,172.0,58.0,1
42380,31.0,170.0,75.0,1
42381,33.0,174.0,96.0,1
42382,37.0,174.0,96.0,-1
42383,19.0,186.0,81.0,1
42384,16.0,163.0,63.0,1
42385,16.0,163.0,63.0,1
42386,34.0,164.0,58.0,1
42387,18.0,188.0,75.0,1
42388,31.0,168.0,52.0,1
42389,20.0,192.0,84.0,1
42390,33.0,176.0,75.0,1
42391,28.0,171.0,65.0,1
42392,20.0,166.0,65.0,1
42393,20.0,166.0,65.0,1
42394,20.0,166.0,65.0,1
42395,24.0,166.0,65.0,1
42396,24.0,166.0,65.0,1
42397,28.0,166.0,65.0,1
42398,28.0,166.0,65.0,1
42399,19.0,169.0,57.0,1
42400,22.0,195.0,100.0,1
42401,26.0,195.0,100.0,1
42402,30.0,195.0,100.0,1
42403,30.0,175.0,55.0,1
42404,32.0,180.0,69.0,1
42405,27.0,162.0,58.0,1
42406,31.0,162.0,58.0,1
42407,28.0,176.0,83.0,1
42408,28.0,164.0,48.0,1
42409,18.0,171.0,70.0,1
42410,15.0,166.0,47.0,-1
42411,15.0,166.0,48.0,-1
42412,16.0,165.0,53.0,1
42413,18.0,169.0,66.0,1
42414,32.0,176.0,60.0,1
42415,26.0,157.0,52.0,1
42416,16.0,173.0,65.0,1
